,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,scale,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,seq_filepath,experimentTime,totalTime,age,gender
0,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,1,VR_target_stimuli/s25_1.3x_1.4_299.png,250,1.3x,1.4,4,6717,246,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
1,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,2,VR_target_stimuli/s50_0.75x_4.53_517_BC.png,250,0.75x,4.53,10,8258,247,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
2,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,3,VR_target_stimuli/s53_1x_1.6_387_BC.png,250,1x,1.6,5,8975,245,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
3,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,4,VR_target_stimuli/s38_0.75x_3.55_346.png,250,0.75x,3.55,12,9988,237,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
4,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,5,VR_target_stimuli/s9_1.3x_1.2_276_BC.png,250,1.3x,1.2,4,7871,249,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
5,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,6,VR_target_stimuli/s44_1x_4.4_317.png,250,1x,4.4,15,9727,247,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
6,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,7,catch_stimuli/c0_BC.png,250,,,0,4128,249,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
7,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,8,VR_target_stimuli/s3_1x_5_385_BC.png,250,1x,5.0,18,6359,254,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
8,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,9,VR_target_stimuli/s1_0.75x_1.7_265_BC.png,250,0.75x,1.7,6,5396,236,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
9,100683,final-intermixed-textured,v2,jsons/MX_seq48_1_VE250_flipped.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#156,156,1536,695,1536,864,1-1-2024,12-6-45,10,VR_target_stimuli/s11_1.3x_5_363_BC.png,250,1.3x,5.0,10,9221,262,feet,jsons/MX_seq48_1_VE250_flipped.json,415648,642337,47,Woman
