,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,scale,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,seq_filepath,experimentTime,totalTime,age,gender
0,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,1,VR_target_stimuli/s22_1x_4.29_354_BC.png,250,1x,4.29,4.2,12022,240,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
1,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,2,VR_target_stimuli/s42_1.3x_3.2_305_BC.png,250,1.3x,3.2,3.5,7123,249,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
2,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,3,VR_target_stimuli/s25_0.75x_1.4_281.png,250,0.75x,1.4,0.0,2907,251,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
3,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,4,VR_target_stimuli/s50_1.3x_4.53_518.png,250,1.3x,4.53,2.34,5116,238,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
4,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,5,VR_target_stimuli/s53_1x_1.6_387.png,250,1x,1.6,1.2,5585,249,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
5,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,6,VR_target_stimuli/s38_0.75x_3.55_346_BC.png,250,0.75x,3.55,3.5,6188,252,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
6,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,7,catch_stimuli/c0.png,250,,,0.0,2842,255,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
7,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,8,VR_target_stimuli/s9_0.75x_1.2_260_BC.png,250,0.75x,1.2,1.6,6345,250,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
8,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,9,VR_target_stimuli/s44_1.3x_4.4_325_BC.png,250,1.3x,4.4,3.0,4724,250,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
9,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,10,VR_target_stimuli/s3_1x_5_385.png,250,1x,5.0,4.5,8997,239,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
10,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,11,VR_target_stimuli/s1_1.3x_1.7_261.png,250,1.3x,1.7,2.0,2746,261,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
11,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,12,VR_target_stimuli/s11_0.75x_5_359.png,250,0.75x,5.0,3.7,11237,249,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
12,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,13,VR_target_stimuli/s2_1x_2.7_390_BC.png,250,1x,2.7,2.7,4911,250,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
13,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,14,VR_target_stimuli/s6_0.75x_2.1_290.png,250,0.75x,2.1,2.8,5333,248,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
14,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,15,VR_target_stimuli/s0_1.3x_2.6_356_BC.png,250,1.3x,2.6,3.0,5109,250,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
15,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,16,VR_target_stimuli/s34_1x_2.8_283_BC.png,250,1x,2.8,3.0,3387,249,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
16,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,17,catch_stimuli/c1.png,250,,,0.0,2623,248,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
17,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,18,VR_target_stimuli/s13_1x_2.4_310.png,250,1x,2.4,3.0,3677,249,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
18,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,19,VR_target_stimuli/s14_0.75x_3.83_355_BC.png,250,0.75x,3.83,3.2,10035,251,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
19,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,20,VR_target_stimuli/s47_1.3x_3.45_373.png,250,1.3x,3.45,2.4,8468,250,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
20,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,21,VR_target_stimuli/s29_0.75x_1.3_246_BC.png,250,0.75x,1.3,1.8,7181,255,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
21,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,22,VR_target_stimuli/s28_1x_3.2_362_BC.png,250,1x,3.2,1.3,6694,257,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
22,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,23,VR_target_stimuli/s48_1.3x_2.55_255_BC.png,250,1.3x,2.55,1.0,5052,252,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
23,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,24,VR_target_stimuli/s19_1x_1.21_263.png,250,1x,1.21,1.2,7468,252,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
24,178448,final-intermixed-textured,v2,jsons/MX_seq46_2_VE250.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#7,7,1920,919,1920,1080,0-31-2024,12-42-34,25,VR_target_stimuli/s21_0.75x_4.22_374.png,250,0.75x,4.22,5.0,3239,248,meters,jsons/MX_seq46_2_VE250.json,307285,539249,22,Man
