,subjID,experimentName,versionName,sequenceName,url,selected_row,windowWidth,windowHeight,screenWidth,screenHeight,startDate,startTime,trial,stimulus,duration,scale,actual_depth,depth_estimate,trial_RT,log_sceneDuration,unitSelection,seq_filepath,experimentTime,totalTime,age,gender
0,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,1,VR_target_stimuli/s44_0.75x_4.4_314_BC.png,125,0.75x,4.4,2.5,6405,131,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
1,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,2,VR_target_stimuli/s3_1x_5_385_BC.png,125,1x,5.0,3.5,6216,130,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
2,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,3,VR_target_stimuli/s1_1.3x_1.7_261_BC.png,125,1.3x,1.7,2.0,4391,125,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
3,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,4,VR_target_stimuli/s11_1x_5_361.png,125,1x,5.0,3.0,3176,137,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
4,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,5,VR_target_stimuli/s2_0.75x_2.7_384.png,125,0.75x,2.7,2.5,4028,128,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
5,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,6,VR_target_stimuli/s6_1.3x_2.1_298.png,125,1.3x,2.1,1.8,4758,126,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
6,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,7,catch_stimuli/c0.png,125,,,0.0,2900,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
7,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,8,VR_target_stimuli/s0_1.3x_2.6_356_BC.png,125,1.3x,2.6,2.0,2914,123,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
8,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,9,VR_target_stimuli/s34_1x_2.8_283.png,125,1x,2.8,4.0,3306,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
9,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,10,VR_target_stimuli/s13_0.75x_2.4_308_BC.png,125,0.75x,2.4,2.3,3950,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
10,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,11,VR_target_stimuli/s14_1x_ 3.83_357_BC.png,125,1x,3.83,2.8,4017,137,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
11,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,12,VR_target_stimuli/s47_1.3x_3.45_373.png,125,1.3x,3.45,0.0,3278,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
12,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,13,VR_target_stimuli/s29_0.75x_1.3_246.png,125,0.75x,1.3,1.8,3390,127,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
13,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,14,VR_target_stimuli/s28_1.3x_3.2_365_BC.png,125,1.3x,3.2,2.0,4139,123,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
14,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,15,VR_target_stimuli/s48_1x_2.55_256_BC.png,125,1x,2.55,3.0,3042,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
15,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,16,VR_target_stimuli/s19_0.75x_1.21_257_BC.png,125,0.75x,1.21,1.1,3666,125,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
16,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,17,catch_stimuli/c1.png,125,,,0.0,2909,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
17,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,18,VR_target_stimuli/s21_0.75x_4.22_374.png,125,0.75x,4.22,2.0,3450,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
18,117102,final-intermixed-textured,v2,jsons/MX_seq53_0_VE125.json,http://54.235.29.9/FacialAge/BNav_EC2/DepthDuration/MX_fS_VE_MTurk/MX_fS_HTML.html#69,69,1536,864,1536,864,1-13-2024,17-7-3,19,VR_target_stimuli/s8_1.3x_3.1_345.png,125,1.3x,3.1,0.0,2221,124,meters,jsons/MX_seq53_0_VE125.json,309442,469362,34,Man
